year,ticker,N,delta,xmin,alpha,gamma (nlls),gamma (psd),phi exponent,phi exponent half width,beta,beta half width
2023,PPH,1000,2.0,2.0,1.6352539062499991,0.4473384412713489,0.6042024037992524,0.739625574984583,0.1081500424598461,0.14628390229093566,0.0039012680368752032
2024,PPH,1000,2.0,3.0,1.9047119140625002,0.4469408783358358,0.43679525217222404,0.739625574984583,0.1081500424598461,0.14628390229093566,0.0039012680368752032
2025,PPH,1000,2.0,2.0,1.5702148437499988,0.5088894717796089,0.4692060910873248,0.739625574984583,0.1081500424598461,0.14628390229093566,0.0039012680368752032
2023,PPH,1000,3.0,2.0,1.6912109374999993,0.4473384412713489,0.6042024037992524,0.5969801012201944,0.15256005068852138,-0.13541935445656245,0.0075581973435506515
2024,PPH,1000,3.0,2.0,1.5822265624999994,0.4469408783358358,0.43679525217222404,0.5969801012201944,0.15256005068852138,-0.13541935445656245,0.0075581973435506515
2025,PPH,1000,3.0,2.0,1.6502685546874991,0.5088894717796089,0.4692060910873248,0.5969801012201944,0.15256005068852138,-0.13541935445656245,0.0075581973435506515
2024,PPH,1000,4.0,2.0,1.586254882812499,0.4469408783358358,0.43679525217222404,0.5349554880641675,0.15627597744390959,-0.15611631261875666,0.009226906414755796
2025,PPH,1000,4.0,2.0,1.6506347656249991,0.5088894717796089,0.4692060910873248,0.5349554880641675,0.15627597744390959,-0.15611631261875666,0.009226906414755796
2024,PPH,1000,5.0,2.0,1.5783447265624995,0.4469408783358358,0.43679525217222404,0.6395328534464996,0.17876102705426458,-0.2631900541016274,0.008572245802869678
2025,PPH,1000,5.0,2.0,1.6652099609374993,0.5088894717796089,0.4692060910873248,0.6395328534464996,0.17876102705426458,-0.2631900541016274,0.008572245802869678
2023,PPH,1500,1.5,4.0,1.9432373046875,0.4473384412713489,0.6042024037992524,0.8962495208229065,0.05753685059216498,0.15279284780948393,0.005727567714483624
2024,PPH,1500,1.5,6.0,1.9630859374999998,0.4469408783358358,0.43679525217222404,0.8962495208229065,0.05753685059216498,0.15279284780948393,0.005727567714483624
2025,PPH,1500,1.5,4.0,1.806494140625,0.5088894717796089,0.4692060910873248,0.8962495208229065,0.05753685059216498,0.15279284780948393,0.005727567714483624
2023,PPH,1500,2.0,2.0,1.6223632812499993,0.4473384412713489,0.6042024037992524,0.6935678816470086,0.1081638600051715,0.12150203320197184,0.007884618261519937
2024,PPH,1500,2.0,3.0,1.9038330078124996,0.4469408783358358,0.43679525217222404,0.6935678816470086,0.1081638600051715,0.12150203320197184,0.007884618261519937
2025,PPH,1500,2.0,2.0,1.564282226562499,0.5088894717796089,0.4692060910873248,0.6935678816470086,0.1081638600051715,0.12150203320197184,0.007884618261519937
2023,PPH,1500,3.0,2.0,1.6737792968749994,0.4473384412713489,0.6042024037992524,0.4545090249102565,0.16192682110256665,-0.12879212071798485,0.006119327976041613
2024,PPH,1500,3.0,2.0,1.5725585937499993,0.4469408783358358,0.43679525217222404,0.4545090249102565,0.16192682110256665,-0.12879212071798485,0.006119327976041613
2025,PPH,1500,3.0,2.0,1.6605224609374991,0.5088894717796089,0.4692060910873248,0.4545090249102565,0.16192682110256665,-0.12879212071798485,0.006119327976041613
2024,PPH,1500,4.0,2.0,1.5860351562499986,0.4469408783358358,0.43679525217222404,0.48561078938052094,0.23847368854835507,-0.26669642766932716,0.023008803389788255
2025,PPH,1500,4.0,2.0,1.634594726562499,0.5088894717796089,0.4692060910873248,0.48561078938052094,0.23847368854835507,-0.26669642766932716,0.023008803389788255
2024,PPH,1500,5.0,2.0,1.5326416015624993,0.4469408783358358,0.43679525217222404,0.49323690689343763,0.21020300254635976,-0.26837337079225826,0.0191759855716411
2025,PPH,1500,5.0,2.0,1.637524414062499,0.5088894717796089,0.4692060910873248,0.49323690689343763,0.21020300254635976,-0.26837337079225826,0.0191759855716411
2023,PRX,50,1.5,8.0,1.907568359375,0.4158448108174229,0.42510778771903335,0.7580336129260518,0.056892104372022564,0.1168403394571091,0.0018888541401276522
2024,PRX,50,1.5,8.0,1.8677978515625,0.5572767295505409,0.41605822267822856,0.7580336129260518,0.056892104372022564,0.1168403394571091,0.0018888541401276522
2025,PRX,50,1.5,11.0,1.9933349192672427,0.21110198525199636,0.37675981829279026,0.7580336129260518,0.056892104372022564,0.1168403394571091,0.0018888541401276522
2023,PRX,50,2.0,4.0,1.9744384765624998,0.4158448108174229,0.42510778771903335,0.6445032701024555,0.046449689315699844,0.1636076533226528,0.004475222850531264
2024,PRX,50,2.0,4.0,1.9537109375,0.5572767295505409,0.41605822267822856,0.6445032701024555,0.046449689315699844,0.1636076533226528,0.004475222850531264
2025,PRX,50,2.0,4.0,1.8207763671874995,0.21110198525199636,0.37675981829279026,0.6445032701024555,0.046449689315699844,0.1636076533226528,0.004475222850531264
2023,PRX,50,3.0,3.0,1.9069091796875002,0.4158448108174229,0.42510778771903335,0.5702247267226533,0.04395304109169697,0.1881186467907664,0.008087768420170458
2024,PRX,50,3.0,3.0,1.9073486328125,0.5572767295505409,0.41605822267822856,0.5702247267226533,0.04395304109169697,0.1881186467907664,0.008087768420170458
2025,PRX,50,3.0,3.0,1.7615234374999997,0.21110198525199636,0.37675981829279026,0.5702247267226533,0.04395304109169697,0.1881186467907664,0.008087768420170458
2023,PRX,50,4.0,3.0,1.928369140625,0.4158448108174229,0.42510778771903335,0.5558381641805803,0.04670208320394104,0.1862860133285145,0.008005004955303109
2024,PRX,50,4.0,3.0,1.9349609374999996,0.5572767295505409,0.41605822267822856,0.5558381641805803,0.04670208320394104,0.1862860133285145,0.008005004955303109
2025,PRX,50,4.0,3.0,1.7806396484374991,0.21110198525199636,0.37675981829279026,0.5558381641805803,0.04670208320394104,0.1862860133285145,0.008005004955303109
2023,PRX,50,5.0,3.0,1.9348876953124998,0.4158448108174229,0.42510778771903335,0.5560699753928213,0.04626882078770611,0.19405993523403928,0.007252950401967361
2024,PRX,50,5.0,3.0,1.9455078124999998,0.5572767295505409,0.41605822267822856,0.5560699753928213,0.04626882078770611,0.19405993523403928,0.007252950401967361
2025,PRX,50,5.0,3.0,1.7850341796874991,0.21110198525199636,0.37675981829279026,0.5560699753928213,0.04626882078770611,0.19405993523403928,0.007252950401967361
2023,PRX,100,1.5,7.0,1.9869628906249992,0.4158448108174229,0.42510778771903335,0.7177128599407459,0.05568939816622128,0.13551667327529054,0.0032313364487110965
2024,PRX,100,1.5,7.0,1.9389892578124996,0.5572767295505409,0.41605822267822856,0.7177128599407459,0.05568939816622128,0.13551667327529054,0.0032313364487110965
2025,PRX,100,1.5,8.0,1.9433105468749998,0.21110198525199636,0.37675981829279026,0.7177128599407459,0.05568939816622128,0.13551667327529054,0.0032313364487110965
2023,PRX,100,2.0,3.0,1.8672119140624996,0.4158448108174229,0.42510778771903335,0.5705033738656601,0.04788430418105796,0.18838438361161056,0.007544795826790146
2024,PRX,100,2.0,3.0,1.8617187499999996,0.5572767295505409,0.41605822267822856,0.5705033738656601,0.04788430418105796,0.18838438361161056,0.007544795826790146
2025,PRX,100,2.0,3.0,1.7377929687499991,0.21110198525199636,0.37675981829279026,0.5705033738656601,0.04788430418105796,0.18838438361161056,0.007544795826790146
2023,PRX,100,3.0,3.0,1.9893066406249988,0.4158448108174229,0.42510778771903335,0.507363532705173,0.05012703567901285,0.20627361441899902,0.007230541242388493
2024,PRX,100,3.0,2.0,1.5493408203124988,0.5572767295505409,0.41605822267822856,0.507363532705173,0.05012703567901285,0.20627361441899902,0.007230541242388493
2025,PRX,100,3.0,3.0,1.8357177734374996,0.21110198525199636,0.37675981829279026,0.507363532705173,0.05012703567901285,0.20627361441899902,0.007230541242388493
2023,PRX,100,4.0,2.0,1.5537719726562496,0.4158448108174229,0.42510778771903335,0.505381372756208,0.04833246968321983,0.19672094224142042,0.009068409331346146
2024,PRX,100,4.0,2.0,1.5596313476562487,0.5572767295505409,0.41605822267822856,0.505381372756208,0.04833246968321983,0.19672094224142042,0.009068409331346146
2025,PRX,100,4.0,3.0,1.8396728515624998,0.21110198525199636,0.37675981829279026,0.505381372756208,0.04833246968321983,0.19672094224142042,0.009068409331346146
2023,PRX,100,5.0,2.0,1.5542846679687492,0.4158448108174229,0.42510778771903335,0.4911501499052395,0.04317137286706806,0.2132009673460734,0.008836006214633362
2024,PRX,100,5.0,2.0,1.5619384765624993,0.5572767295505409,0.41605822267822856,0.4911501499052395,0.04317137286706806,0.2132009673460734,0.008836006214633362
2025,PRX,100,5.0,3.0,1.8464843749999993,0.21110198525199636,0.37675981829279026,0.4911501499052395,0.04317137286706806,0.2132009673460734,0.008836006214633362
2023,PRX,500,1.5,6.0,1.9599365234374995,0.4158448108174229,0.42510778771903335,0.6973468914713778,0.0523872242555971,0.14726368494827025,0.004107526016521815
2024,PRX,500,1.5,6.0,1.9197998046875,0.5572767295505409,0.41605822267822856,0.6973468914713778,0.0523872242555971,0.14726368494827025,0.004107526016521815
2025,PRX,500,1.5,7.0,1.9293945312499998,0.21110198525199636,0.37675981829279026,0.6973468914713778,0.0523872242555971,0.14726368494827025,0.004107526016521815
2023,PRX,500,2.0,3.0,1.9630859374999998,0.4158448108174229,0.42510778771903335,0.5227522462078379,0.06446292824440861,0.2297616801471103,0.007332605520833647
2024,PRX,500,2.0,3.0,1.9685791015624998,0.5572767295505409,0.41605822267822856,0.5227522462078379,0.06446292824440861,0.2297616801471103,0.007332605520833647
2025,PRX,500,2.0,3.0,1.8374755859374998,0.21110198525199636,0.37675981829279026,0.5227522462078379,0.06446292824440861,0.2297616801471103,0.007332605520833647
2023,PRX,500,3.0,2.0,1.6182617187499995,0.4158448108174229,0.42510778771903335,0.4403662782682696,0.08292503852008036,0.3100076456503022,0.016995360817608947
2024,PRX,500,3.0,2.0,1.6293945312499991,0.5572767295505409,0.41605822267822856,0.4403662782682696,0.08292503852008036,0.3100076456503022,0.016995360817608947
2025,PRX,500,3.0,3.0,1.9707763671874998,0.21110198525199636,0.37675981829279026,0.4403662782682696,0.08292503852008036,0.3100076456503022,0.016995360817608947
2023,PRX,500,4.0,2.0,1.6324340820312488,0.4158448108174229,0.42510778771903335,0.40065932920163144,0.07019861852480358,0.32455072128374246,0.013456572728420695
2024,PRX,500,4.0,2.0,1.6446289062499986,0.5572767295505409,0.41605822267822856,0.40065932920163144,0.07019861852480358,0.32455072128374246,0.013456572728420695
2025,PRX,500,4.0,3.0,1.9803710937500005,0.21110198525199636,0.37675981829279026,0.40065932920163144,0.07019861852480358,0.32455072128374246,0.013456572728420695
2023,PRX,500,5.0,2.0,1.6356933593749994,0.4158448108174229,0.42510778771903335,0.39051889517596167,0.07122525167132185,0.33624379178423225,0.010504786051431715
2024,PRX,500,5.0,2.0,1.6496459960937488,0.5572767295505409,0.41605822267822856,0.39051889517596167,0.07122525167132185,0.33624379178423225,0.010504786051431715
2025,PRX,500,5.0,3.0,1.9826416015624995,0.21110198525199636,0.37675981829279026,0.39051889517596167,0.07122525167132185,0.33624379178423225,0.010504786051431715
2023,PRX,1000,1.5,4.0,1.9243408203124996,0.4158448108174229,0.42510778771903335,0.6734982545961002,0.05090322179808095,0.1603803184486016,0.0038684863835051703
2024,PRX,1000,1.5,4.0,1.8975341796874998,0.5572767295505409,0.41605822267822856,0.6734982545961002,0.05090322179808095,0.1603803184486016,0.0038684863835051703
2025,PRX,1000,1.5,5.0,1.9677734374999996,0.21110198525199636,0.37675981829279026,0.6734982545961002,0.05090322179808095,0.1603803184486016,0.0038684863835051703
2023,PRX,1000,2.0,2.0,1.550732421874999,0.4158448108174229,0.42510778771903335,0.4659335585508755,0.072794344293597,0.25436246938847523,0.014379953383935511
2024,PRX,1000,2.0,2.0,1.552197265624999,0.5572767295505409,0.41605822267822856,0.4659335585508755,0.072794344293597,0.25436246938847523,0.014379953383935511
2025,PRX,1000,2.0,3.0,1.8724853515625002,0.21110198525199636,0.37675981829279026,0.4659335585508755,0.072794344293597,0.25436246938847523,0.014379953383935511
2023,PRX,1000,3.0,2.0,1.6234619140624993,0.4158448108174229,0.42510778771903335,0.3562168687921211,0.12028692052332088,0.4287859850563417,0.02077184695974579
2024,PRX,1000,3.0,2.0,1.634228515624999,0.5572767295505409,0.41605822267822856,0.3562168687921211,0.12028692052332088,0.4287859850563417,0.02077184695974579
2025,PRX,1000,3.0,2.0,1.5653076171874982,0.21110198525199636,0.37675981829279026,0.3562168687921211,0.12028692052332088,0.4287859850563417,0.02077184695974579
2023,PRX,1000,4.0,2.0,1.6370849609374991,0.4158448108174229,0.42510778771903335,0.3304197630246807,0.11426644647986678,0.37549253178997705,0.026584990967262797
2024,PRX,1000,4.0,2.0,1.644482421874999,0.5572767295505409,0.41605822267822856,0.3304197630246807,0.11426644647986678,0.37549253178997705,0.026584990967262797
2025,PRX,1000,4.0,2.0,1.5772460937499995,0.21110198525199636,0.37675981829279026,0.3304197630246807,0.11426644647986678,0.37549253178997705,0.026584990967262797
2023,PRX,1000,5.0,2.0,1.638037109374999,0.4158448108174229,0.42510778771903335,0.38810520481457783,0.11878493537217971,0.42891350999655353,0.025635152767216174
2024,PRX,1000,5.0,2.0,1.6500488281249992,0.5572767295505409,0.41605822267822856,0.38810520481457783,0.11878493537217971,0.42891350999655353,0.025635152767216174
2025,PRX,1000,5.0,2.0,1.5800292968749994,0.21110198525199636,0.37675981829279026,0.38810520481457783,0.11878493537217971,0.42891350999655353,0.025635152767216174
2023,PRX,1500,1.5,4.0,1.8442871093749997,0.4158448108174229,0.42510778771903335,0.6755221499839795,0.04815638821915574,0.15581949715986657,0.003937843233352126
2024,PRX,1500,1.5,4.0,1.8112548828124995,0.5572767295505409,0.41605822267822856,0.6755221499839795,0.04815638821915574,0.15581949715986657,0.003937843233352126
2025,PRX,1500,1.5,5.0,1.8947509765624995,0.21110198525199636,0.37675981829279026,0.6755221499839795,0.04815638821915574,0.15581949715986657,0.003937843233352126
2023,PRX,1500,2.0,2.0,1.5519775390624995,0.4158448108174229,0.42510778771903335,0.39850714345767607,0.07404622180035421,0.2715662505008989,0.010499136068362391
2024,PRX,1500,2.0,2.0,1.5508789062499986,0.5572767295505409,0.41605822267822856,0.39850714345767607,0.07404622180035421,0.2715662505008989,0.010499136068362391
2025,PRX,1500,2.0,3.0,1.876806640625,0.21110198525199636,0.37675981829279026,0.39850714345767607,0.07404622180035421,0.2715662505008989,0.010499136068362391
2023,PRX,1500,3.0,2.0,1.6260253906249988,0.4158448108174229,0.42510778771903335,0.2484120810615267,0.15104717635536816,0.6531439635708618,0.019995975321226146
2024,PRX,1500,3.0,2.0,1.6461669921874993,0.5572767295505409,0.41605822267822856,0.2484120810615267,0.15104717635536816,0.6531439635708618,0.019995975321226146
2025,PRX,1500,3.0,2.0,1.5634399414062488,0.21110198525199636,0.37675981829279026,0.2484120810615267,0.15104717635536816,0.6531439635708618,0.019995975321226146
2023,PRX,1500,4.0,2.0,1.640820312499999,0.4158448108174229,0.42510778771903335,0.1633158099213501,0.16128728262550052,0.8716687407627026,0.026696003527395852
2024,PRX,1500,4.0,2.0,1.648876953124999,0.5572767295505409,0.41605822267822856,0.1633158099213501,0.16128728262550052,0.8716687407627026,0.026696003527395852
2025,PRX,1500,4.0,2.0,1.5767700195312493,0.21110198525199636,0.37675981829279026,0.1633158099213501,0.16128728262550052,0.8716687407627026,0.026696003527395852
2023,PRX,1500,5.0,2.0,1.6346679687499988,0.4158448108174229,0.42510778771903335,0.1928840017142872,0.14647276225563252,0.6621100203985093,0.0386696227995574
2024,PRX,1500,5.0,2.0,1.648144531249999,0.5572767295505409,0.41605822267822856,0.1928840017142872,0.14647276225563252,0.6621100203985093,0.0386696227995574
2025,PRX,1500,5.0,2.0,1.5837646484374988,0.21110198525199636,0.37675981829279026,0.1928840017142872,0.14647276225563252,0.6621100203985093,0.0386696227995574
2023,QLT,50,1.5,7.0,1.935400390625,0.6337451935744718,0.4555391725010922,0.8087375445852066,0.07082586439725437,0.10721583324405637,0.004195807133910459
2024,QLT,50,1.5,10.0,1.913782243372074,0.16347249149862453,0.42970030284299177,0.8087375445852066,0.07082586439725437,0.10721583324405637,0.004195807133910459
2025,QLT,50,1.5,10.0,1.9871919247493985,0.7275723531820655,0.38384366064110087,0.8087375445852066,0.07082586439725437,0.10721583324405637,0.004195807133910459
2023,QLT,50,2.0,3.0,1.7391113281249995,0.6337451935744718,0.4555391725010922,0.7148417337519704,0.06954130697775764,0.17757463215214817,0.0035951235446277127
2024,QLT,50,2.0,4.0,1.8949707031249994,0.16347249149862453,0.42970030284299177,0.7148417337519704,0.06954130697775764,0.17757463215214817,0.0035951235446277127
2025,QLT,50,2.0,4.0,1.9279296874999998,0.7275723531820655,0.38384366064110087,0.7148417337519704,0.06954130697775764,0.17757463215214817,0.0035951235446277127
2023,QLT,50,3.0,2.0,1.5538085937499995,0.6337451935744718,0.4555391725010922,0.641098033464385,0.07815233772032815,0.25098443257219805,0.005886380556033851
2024,QLT,50,3.0,3.0,1.8824462890625,0.16347249149862453,0.42970030284299177,0.641098033464385,0.07815233772032815,0.25098443257219805,0.005886380556033851
2025,QLT,50,3.0,3.0,1.8743896484374991,0.7275723531820655,0.38384366064110087,0.641098033464385,0.07815233772032815,0.25098443257219805,0.005886380556033851
2023,QLT,50,4.0,2.0,1.5588623046874988,0.6337451935744718,0.4555391725010922,0.640789426935453,0.07336511806222851,0.24046688573761088,0.0035269326074426465
2024,QLT,50,4.0,3.0,1.912841796875,0.16347249149862453,0.42970030284299177,0.640789426935453,0.07336511806222851,0.24046688573761088,0.0035269326074426465
2025,QLT,50,4.0,3.0,1.9022216796875,0.7275723531820655,0.38384366064110087,0.640789426935453,0.07336511806222851,0.24046688573761088,0.0035269326074426465
2023,QLT,50,5.0,2.0,1.5654541015624988,0.6337451935744718,0.4555391725010922,0.6533582922391994,0.08011543405062999,0.24346158748740618,0.0058042818432602105
2024,QLT,50,5.0,3.0,1.925146484375,0.16347249149862453,0.42970030284299177,0.6533582922391994,0.08011543405062999,0.24346158748740618,0.0058042818432602105
2025,QLT,50,5.0,3.0,1.9063232421874998,0.7275723531820655,0.38384366064110087,0.6533582922391994,0.08011543405062999,0.24346158748740618,0.0058042818432602105
2023,QLT,100,1.5,6.0,1.9819824218749993,0.6337451935744718,0.4555391725010922,0.7969986998339557,0.07270722569675642,0.1380516511286773,0.0023801362746796602
2024,QLT,100,1.5,6.0,1.7712646484374988,0.16347249149862453,0.42970030284299177,0.7969986998339557,0.07270722569675642,0.1380516511286773,0.0023801362746796602
2025,QLT,100,1.5,7.0,1.9315185546875,0.7275723531820655,0.38384366064110087,0.7969986998339557,0.07270722569675642,0.1380516511286773,0.0023801362746796602
2023,QLT,100,2.0,3.0,1.8940917968749997,0.6337451935744718,0.4555391725010922,0.6407606078667528,0.07016893237246545,0.21966902520753748,0.004930965640477102
2024,QLT,100,2.0,3.0,1.7875244140624993,0.16347249149862453,0.42970030284299177,0.6407606078667528,0.07016893237246545,0.21966902520753748,0.004930965640477102
2025,QLT,100,2.0,3.0,1.8080322265625002,0.7275723531820655,0.38384366064110087,0.6407606078667528,0.07016893237246545,0.21966902520753748,0.004930965640477102
2023,QLT,100,3.0,2.0,1.5854492187499991,0.6337451935744718,0.4555391725010922,0.5692325144416798,0.07267680647191661,0.2664690429850415,0.009439890057382092
2024,QLT,100,3.0,2.0,1.5409912109374986,0.16347249149862453,0.42970030284299177,0.5692325144416798,0.07267680647191661,0.2664690429850415,0.009439890057382092
2025,QLT,100,3.0,3.0,1.98095703125,0.7275723531820655,0.38384366064110087,0.5692325144416798,0.07267680647191661,0.2664690429850415,0.009439890057382092
2023,QLT,100,4.0,2.0,1.6040527343749993,0.6337451935744718,0.4555391725010922,0.5734965055924266,0.08397698771925659,0.28376601018791064,0.009620562899718368
2024,QLT,100,4.0,2.0,1.5533691406249992,0.16347249149862453,0.42970030284299177,0.5734965055924266,0.08397698771925659,0.28376601018791064,0.009620562899718368
2025,QLT,100,4.0,2.0,1.549999999999999,0.7275723531820655,0.38384366064110087,0.5734965055924266,0.08397698771925659,0.28376601018791064,0.009620562899718368
2023,QLT,100,5.0,2.0,1.6088134765624993,0.6337451935744718,0.4555391725010922,0.5723543615392735,0.08757047563000735,0.2606484139322071,0.009487781906266656
2024,QLT,100,5.0,2.0,1.5571777343749988,0.16347249149862453,0.42970030284299177,0.5723543615392735,0.08757047563000735,0.2606484139322071,0.009487781906266656
2025,QLT,100,5.0,2.0,1.5486083984374988,0.7275723531820655,0.38384366064110087,0.5723543615392735,0.08757047563000735,0.2606484139322071,0.009487781906266656
2023,QLT,500,1.5,5.0,1.9102050781250002,0.6337451935744718,0.4555391725010922,0.7638104292230816,0.06648257921545017,0.12503305998523379,0.0036879479854463396
2024,QLT,500,1.5,7.0,1.9206054687499998,0.16347249149862453,0.42970030284299177,0.7638104292230816,0.06648257921545017,0.12503305998523379,0.0036879479854463396
2025,QLT,500,1.5,6.0,1.9003173828125002,0.7275723531820655,0.38384366064110087,0.7638104292230816,0.06648257921545017,0.12503305998523379,0.0036879479854463396
2023,QLT,500,2.0,3.0,1.960302734375,0.6337451935744718,0.4555391725010922,0.5644476926151217,0.07726382591758814,0.2646874116581194,0.010671031009916005
2024,QLT,500,2.0,3.0,1.8554199218749998,0.16347249149862453,0.42970030284299177,0.5644476926151217,0.07726382591758814,0.2646874116581194,0.010671031009916005
2025,QLT,500,2.0,3.0,1.8606201171874996,0.7275723531820655,0.38384366064110087,0.5644476926151217,0.07726382591758814,0.2646874116581194,0.010671031009916005
2023,QLT,500,3.0,2.0,1.6282958984374991,0.6337451935744718,0.4555391725010922,0.42632586288983804,0.1112967770742714,0.5873009901256614,0.0159913720899984
2024,QLT,500,3.0,2.0,1.5666259765624986,0.16347249149862453,0.42970030284299177,0.42632586288983804,0.1112967770742714,0.5873009901256614,0.0159913720899984
2025,QLT,500,3.0,2.0,1.554394531249999,0.7275723531820655,0.38384366064110087,0.42632586288983804,0.1112967770742714,0.5873009901256614,0.0159913720899984
2024,QLT,500,4.0,2.0,1.5875732421874993,0.16347249149862453,0.42970030284299177,0.48535981097046604,0.14481701456478502,0.5271376867458304,0.022418436444599014
2025,QLT,500,4.0,2.0,1.5910888671874988,0.7275723531820655,0.38384366064110087,0.48535981097046604,0.14481701456478502,0.5271376867458304,0.022418436444599014
2024,QLT,500,5.0,2.0,1.6003906249999993,0.16347249149862453,0.42970030284299177,0.37805067288815564,0.13214681306421014,0.8065424182607829,0.031652672959022424
2025,QLT,500,5.0,2.0,1.5886718749999993,0.7275723531820655,0.38384366064110087,0.37805067288815564,0.13214681306421014,0.8065424182607829,0.031652672959022424
2023,QLT,1000,1.5,4.0,1.9760498046875004,0.6337451935744718,0.4555391725010922,0.7152491446158646,0.06479428668942902,0.17209504787330296,0.0030533048809333577
2024,QLT,1000,1.5,4.0,1.8187255859374991,0.16347249149862453,0.42970030284299177,0.7152491446158646,0.06479428668942902,0.17209504787330296,0.0030533048809333577
2025,QLT,1000,1.5,4.0,1.8549072265625002,0.7275723531820655,0.38384366064110087,0.7152491446158646,0.06479428668942902,0.17209504787330296,0.0030533048809333577
2023,QLT,1000,2.0,2.0,1.5517578124999991,0.6337451935744718,0.4555391725010922,0.5804522591627337,0.09084426458436136,0.27717870700075115,0.009714794180827309
2024,QLT,1000,2.0,3.0,1.9129150390624998,0.16347249149862453,0.42970030284299177,0.5804522591627337,0.09084426458436136,0.27717870700075115,0.009714794180827309
2025,QLT,1000,2.0,3.0,1.9367187499999998,0.7275723531820655,0.38384366064110087,0.5804522591627337,0.09084426458436136,0.27717870700075115,0.009714794180827309
2023,QLT,1000,3.0,2.0,1.6205322265624993,0.6337451935744718,0.4555391725010922,0.2755109102846795,0.14857857721783407,0.6311323202905487,0.024543134299420274
2024,QLT,1000,3.0,2.0,1.560986328124999,0.16347249149862453,0.42970030284299177,0.2755109102846795,0.14857857721783407,0.6311323202905487,0.024543134299420274
2025,QLT,1000,3.0,2.0,1.5842041015624995,0.7275723531820655,0.38384366064110087,0.2755109102846795,0.14857857721783407,0.6311323202905487,0.024543134299420274
2024,QLT,1000,4.0,2.0,1.6313720703124988,0.16347249149862453,0.42970030284299177,0.23793579462548467,0.20625459050048006,0.844336885218819,0.047905306635615215
2025,QLT,1000,4.0,2.0,1.585522460937499,0.7275723531820655,0.38384366064110087,0.23793579462548467,0.20625459050048006,0.844336885218819,0.047905306635615215
2023,QLT,1500,1.5,4.0,1.9104980468750004,0.6337451935744718,0.4555391725010922,0.7493328426387444,0.06513864237065171,0.15179106141068308,0.004135078320497923
2024,QLT,1500,1.5,5.0,1.9249267578125,0.16347249149862453,0.42970030284299177,0.7493328426387444,0.06513864237065171,0.15179106141068308,0.004135078320497923
2025,QLT,1500,1.5,5.0,1.9579589843750003,0.7275723531820655,0.38384366064110087,0.7493328426387444,0.06513864237065171,0.15179106141068308,0.004135078320497923
2023,QLT,1500,2.0,2.0,1.5605468749999991,0.6337451935744718,0.4555391725010922,0.5662094421785515,0.09585976919289456,0.3028687869860159,0.010421234224182053
2024,QLT,1500,2.0,3.0,1.9181884765625004,0.16347249149862453,0.42970030284299177,0.5662094421785515,0.09585976919289456,0.3028687869860159,0.010421234224182053
2025,QLT,1500,2.0,3.0,1.9347412109374993,0.7275723531820655,0.38384366064110087,0.5662094421785515,0.09585976919289456,0.3028687869860159,0.010421234224182053
2023,QLT,1500,3.0,2.0,1.6519531249999995,0.6337451935744718,0.4555391725010922,0.4252730065079122,0.18949553670561314,0.7975272908836887,0.04077541249767242
2024,QLT,1500,3.0,2.0,1.601635742187499,0.16347249149862453,0.42970030284299177,0.4252730065079122,0.18949553670561314,0.7975272908836887,0.04077541249767242
2025,QLT,1500,3.0,2.0,1.5951171874999988,0.7275723531820655,0.38384366064110087,0.4252730065079122,0.18949553670561314,0.7975272908836887,0.04077541249767242
2024,QLT,1500,4.0,2.0,1.5360839843749994,0.16347249149862453,0.42970030284299177,0.34243613725700606,0.17050777111787807,0.9999985968643463,0.11461915479120673
2024,RBO,50,1.5,3.0,1.3200716676100699,0.7046358348590284,0.609909468941602,0.35314320480421996,0.13225635279116574,0.1298579551300133,0.011029140756850523
2025,RBO,50,1.5,4.0,1.3890276695885655,1.3799305881107078,0.8362032579083405,0.35314320480421996,0.13225635279116574,0.1298579551300133,0.011029140756850523
2024,RBO,50,2.0,3.0,1.508820731053909,0.7046358348590284,0.609909468941602,0.497044632551631,0.3587411569882881,0.30821646514086054,0.052487356268113676
2025,RBO,50,2.0,4.0,1.5561460933866735,1.3799305881107078,0.8362032579083405,0.497044632551631,0.3587411569882881,0.30821646514086054,0.052487356268113676
2024,RBO,50,3.0,2.0,1.2737627707198858,0.7046358348590284,0.609909468941602,-0.01181142573963231,0.5211042665297937,0.27087709118403697,0.07806438720054315
2025,RBO,50,3.0,5.0,1.8434082031249996,1.3799305881107078,0.8362032579083405,-0.01181142573963231,0.5211042665297937,0.27087709118403697,0.07806438720054315
2025,RBO,50,4.0,4.0,1.9096923828125005,1.3799305881107078,0.8362032579083405,-0.1300354248961359,0.23482728713953302,0.3062648378361259,0.13165575994780784
2025,RBO,50,5.0,3.0,1.6206054687499991,1.3799305881107078,0.8362032579083405,7.922698728010822,24.36276082784819,0.8732216508783871,0.1609723599784474
2024,RBO,100,1.5,5.0,1.6942871093749994,0.7046358348590284,0.609909468941602,0.22600432392026154,0.12179575215793899,0.13830852125220555,0.013456034736521483
2025,RBO,100,1.5,4.0,1.4122414914863124,1.3799305881107078,0.8362032579083405,0.22600432392026154,0.12179575215793899,0.13830852125220555,0.013456034736521483
2024,RBO,100,2.0,3.0,1.5253173828124993,0.7046358348590284,0.609909468941602,-0.07020881327704256,0.5076128042380653,0.12455055084787497,0.05688168247559793
